City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed,Current Description
261,Somerset West,0,ZA,2022-07-17 17:49:47,82,-34.084,18.8211,60.22,8.01,clear sky
262,Miguelopolis,39,BR,2022-07-17 17:50:13,26,-20.1794,-48.0319,89.42,4.23,scattered clouds
263,Ratangarh,59,IN,2022-07-17 17:50:14,52,28.0833,74.6,91.56,4.81,heavy intensity rain
264,Paka,70,MY,2022-07-17 17:50:14,94,4.6374,103.4368,78.73,0.0,broken clouds
265,Vigrestad,100,NO,2022-07-17 17:50:14,96,58.5667,5.7,58.96,15.82,light rain
266,Naantali,75,FI,2022-07-17 17:50:15,62,60.4674,22.0243,59.11,5.75,broken clouds
267,Santa Rosa,86,PH,2022-07-17 17:50:15,95,14.3122,121.1114,78.12,1.99,overcast clouds
268,Te Anau,99,NZ,2022-07-17 17:50:15,84,-45.4167,167.7167,51.51,12.66,light rain
269,Plettenberg Bay,0,ZA,2022-07-17 17:50:15,34,-34.0527,23.3716,73.9,12.95,clear sky
270,Mbandaka,87,CD,2022-07-17 17:50:16,95,0.0487,18.2603,71.2,3.13,light rain
271,Manta,75,EC,2022-07-17 17:50:16,78,-0.95,-80.7333,76.78,11.5,broken clouds
272,Galle,100,LK,2022-07-17 17:46:11,85,6.0367,80.217,79.3,9.26,overcast clouds
273,Villa Bruzual,29,VE,2022-07-17 17:50:17,68,9.3328,-69.1208,86.41,0.81,scattered clouds
274,Erenhot,78,CN,2022-07-17 17:50:17,26,43.6475,111.9767,71.31,5.79,broken clouds
275,San Bartolome De Tirajana,40,ES,2022-07-17 17:50:17,67,27.9248,-15.5733,68.32,34.52,scattered clouds
276,Cayenne,20,GF,2022-07-17 17:50:18,1,4.9333,-52.3333,87.84,8.05,few clouds
277,Grindavik,75,IS,2022-07-17 17:50:18,82,63.8424,-22.4338,52.27,11.5,broken clouds
278,San Quintin,17,MX,2022-07-17 17:51:19,67,30.4833,-115.95,74.46,8.68,few clouds
279,Pahrump,78,US,2022-07-17 17:51:19,15,36.2083,-115.9839,91.45,8.32,light rain
280,Sivaki,99,RU,2022-07-17 17:51:19,97,52.6333,126.75,63.43,3.33,overcast clouds
281,Saint George,0,US,2022-07-17 17:46:37,23,37.1041,-113.5841,101.79,8.99,clear sky
282,Winnemucca,0,US,2022-07-17 17:51:20,11,40.973,-117.7357,91.45,9.22,clear sky
283,Veracruz,92,MX,2022-07-17 17:50:26,58,19.3333,-96.6667,82.94,5.21,overcast clouds
284,Todos Santos,7,MX,2022-07-17 17:51:20,85,23.45,-110.2167,76.66,7.31,clear sky
285,Maragogi,19,BR,2022-07-17 17:51:21,77,-9.0122,-35.2225,77.02,12.97,few clouds
286,Hofn,20,IS,2022-07-17 17:51:21,63,64.2539,-15.2082,62.62,11.5,few clouds
287,Dalvik,100,IS,2022-07-17 17:51:22,93,65.9702,-18.5286,48.13,5.7,overcast clouds
288,Dingle,100,PH,2022-07-17 17:51:22,94,10.9995,122.6711,75.09,1.95,overcast clouds
289,Nederland,20,US,2022-07-17 17:51:22,58,29.9744,-93.9924,95.23,5.75,few clouds
290,Vila Velha,20,BR,2022-07-17 17:46:54,73,-20.3297,-40.2925,85.95,11.5,few clouds
291,Vangaindrano,12,MG,2022-07-17 17:51:23,86,-23.35,47.6,64.15,5.97,light rain
292,Asau,30,RO,2022-07-17 17:46:37,49,46.4333,26.4,69.28,8.39,scattered clouds
293,Yar-Sale,78,RU,2022-07-17 17:51:23,68,66.8333,70.8333,58.46,3.0,broken clouds
294,Derbent,0,RU,2022-07-17 17:51:23,50,42.0678,48.2899,83.66,5.37,clear sky
295,Uglekamensk,100,RU,2022-07-17 17:51:23,94,43.2172,133.2303,60.98,2.35,moderate rain
296,Atar,8,MR,2022-07-17 17:51:24,6,20.5169,-13.0499,113.68,18.19,clear sky
297,Monroe,75,US,2022-07-17 17:50:15,59,43.1501,-77.6831,89.46,12.66,broken clouds
298,Ulaangom,72,MN,2022-07-17 17:51:24,45,49.9811,92.0667,65.84,3.29,broken clouds
299,Axim,63,GH,2022-07-17 17:51:25,76,4.8699,-2.2405,76.24,9.44,broken clouds
300,Qasigiannguit,21,GL,2022-07-17 17:51:25,61,68.8193,-51.1922,46.38,1.28,few clouds
301,Ayan,98,RU,2022-07-17 17:51:25,93,56.45,138.1667,57.38,10.4,overcast clouds
302,Burdur,20,TR,2022-07-17 17:51:26,34,37.7203,30.2908,79.5,17.27,few clouds
303,Kristianstad,55,SE,2022-07-17 17:51:26,63,56.0313,14.1524,66.94,14.97,broken clouds
304,Soc Trang,73,VN,2022-07-17 17:47:20,91,9.6033,105.98,78.08,5.3,broken clouds
305,Pouebo,32,NC,2022-07-17 17:51:27,81,-20.4,164.5667,68.94,12.68,scattered clouds
306,Luangwa,12,ZM,2022-07-17 17:51:27,60,-15.6167,30.4167,64.54,3.83,few clouds
307,Hit,0,IQ,2022-07-17 17:51:28,13,33.6416,42.8251,97.03,12.03,clear sky
308,Aljezur,57,PT,2022-07-17 17:51:28,72,37.3191,-8.8033,72.3,9.73,broken clouds
309,Kinsale,0,IE,2022-07-17 17:51:29,73,51.7075,-8.5306,71.24,9.22,clear sky
310,Moose Factory,40,CA,2022-07-17 17:46:44,61,51.2585,-80.6094,80.6,11.5,scattered clouds
311,Flinders,43,AU,2022-07-17 17:51:29,70,-34.5833,150.8552,53.26,5.99,scattered clouds
312,Haines Junction,100,CA,2022-07-17 17:51:30,55,60.7522,-137.5108,58.95,10.36,overcast clouds
313,Nhulunbuy,40,AU,2022-07-17 17:51:30,94,-12.2333,136.7667,70.41,6.91,scattered clouds
314,Baruun-Urt,2,MN,2022-07-17 17:51:30,56,46.6806,113.2792,59.9,4.63,clear sky
315,Herrin,100,US,2022-07-17 17:51:31,93,37.8031,-89.0276,77.0,1.01,overcast clouds
316,Avera,0,US,2022-07-17 17:51:31,42,33.194,-82.5271,89.65,6.17,clear sky
317,Kununurra,20,AU,2022-07-17 17:51:32,76,-15.7667,128.7333,53.58,0.0,few clouds
318,Kodinsk,72,RU,2022-07-17 17:51:32,84,58.6881,99.1844,54.99,4.09,broken clouds
319,Coahuayana,100,MX,2022-07-17 17:51:32,54,18.7333,-103.6833,90.21,3.15,overcast clouds
320,Longyearbyen,75,SJ,2022-07-17 17:51:33,76,78.2186,15.6401,49.84,1.14,broken clouds
321,Saint-Leu,47,RE,2022-07-17 17:51:33,73,-21.15,55.2833,69.31,11.34,scattered clouds
322,Doume,90,CM,2022-07-17 17:51:33,96,4.2333,13.45,69.76,2.75,light rain
323,Ossora,22,RU,2022-07-17 17:52:34,84,59.2353,163.0719,59.5,4.36,few clouds
324,Kyaikto,57,MM,2022-07-17 17:52:34,87,17.3,97.0167,79.56,3.85,broken clouds
325,Berezovka,62,BY,2022-07-17 17:52:34,86,53.7214,25.4993,56.77,6.73,broken clouds
326,Vao,93,NC,2022-07-17 17:52:35,74,-22.6667,167.4833,70.32,18.77,overcast clouds
327,Nyurba,98,RU,2022-07-17 17:52:35,96,63.2842,118.3319,56.01,3.85,overcast clouds
328,Qingyuan,100,CN,2022-07-17 17:52:35,90,23.7,113.0333,85.98,3.15,overcast clouds
329,Amga,23,RU,2022-07-17 17:52:36,72,60.8953,131.9608,66.02,2.33,few clouds
330,Goderich,100,CA,2022-07-17 17:52:36,73,43.7501,-81.7165,73.72,8.05,overcast clouds
331,Bilma,73,NE,2022-07-17 17:47:55,28,18.6853,12.9164,94.12,9.4,broken clouds
332,Comodoro Rivadavia,0,AR,2022-07-17 17:52:37,46,-45.8667,-67.5,48.06,24.16,clear sky
333,Tahta,4,EG,2022-07-17 17:52:37,17,26.7693,31.5021,92.48,9.64,clear sky
334,Russell,20,US,2022-07-17 17:52:37,58,32.3502,-85.1999,90.91,3.44,few clouds
335,Tibu,68,CO,2022-07-17 17:52:38,42,8.639,-72.7358,94.77,3.98,broken clouds
336,Scarborough,97,GB,2022-07-17 17:52:38,57,54.2797,-0.4044,85.57,8.99,overcast clouds
337,Goryachegorsk,43,RU,2022-07-17 17:52:38,93,55.4053,88.9154,51.22,10.07,scattered clouds
338,Coquimbo,0,CL,2022-07-17 17:48:18,62,-29.9533,-71.3436,56.93,11.5,clear sky
339,Kushima,100,JP,2022-07-17 17:52:39,80,31.4583,131.2333,75.4,3.74,overcast clouds
340,Fairbanks,75,US,2022-07-17 17:52:39,77,64.8378,-147.7164,60.1,4.61,light rain
341,Puerto Colombia,87,CO,2022-07-17 17:52:39,77,10.9878,-74.9547,87.89,16.22,overcast clouds
342,Carmen,99,MX,2022-07-17 17:48:40,60,18.6333,-91.8333,85.41,6.15,overcast clouds
343,Kavaratti,100,IN,2022-07-17 17:52:40,76,10.5669,72.642,82.36,17.85,overcast clouds
344,Barcelos,33,PT,2022-07-17 17:52:40,53,41.5388,-8.6151,86.92,6.55,scattered clouds
345,Norman Wells,75,CA,2022-07-17 17:52:40,77,65.282,-126.8329,64.44,5.75,broken clouds
346,Windhoek,2,NA,2022-07-17 17:52:40,27,-22.5594,17.0832,62.8,3.44,clear sky
347,Kargasok,46,RU,2022-07-17 17:52:41,93,59.0556,80.8572,52.25,8.99,scattered clouds
348,Tessalit,65,ML,2022-07-17 17:52:41,31,20.1986,1.0114,92.37,16.6,light rain
349,Bage,100,BR,2022-07-17 17:52:41,66,-31.3314,-54.1069,49.78,10.36,overcast clouds
350,Kolosovka,90,RU,2022-07-17 17:52:42,74,56.4678,73.611,57.33,6.98,overcast clouds
351,Hualmay,29,PE,2022-07-17 17:52:42,71,-11.0964,-77.6139,65.82,9.6,scattered clouds
352,Oranjemund,6,NA,2022-07-17 17:52:42,67,-28.55,16.4333,60.31,0.6,clear sky
353,Severo-Kurilsk,100,RU,2022-07-17 17:52:43,97,50.6789,156.125,53.06,0.98,overcast clouds
354,Santa Isabel Do Rio Negro,69,BR,2022-07-17 17:52:43,49,-0.4139,-65.0192,90.81,5.48,broken clouds
355,Joshimath,54,IN,2022-07-17 17:52:43,89,30.5667,79.5667,71.69,0.94,broken clouds
356,Homer,100,US,2022-07-17 17:52:44,92,59.6425,-151.5483,53.49,13.0,overcast clouds
357,Bom Jesus Da Lapa,0,BR,2022-07-17 17:52:44,15,-13.255,-43.4181,90.88,6.78,clear sky
358,Vanimo,100,PG,2022-07-17 17:52:44,89,-2.6741,141.3028,75.6,3.65,overcast clouds
359,Moron,0,AR,2022-07-17 17:52:44,50,-34.6534,-58.6198,59.02,10.92,clear sky
360,Abakaliki,99,NG,2022-07-17 17:52:45,74,6.3163,8.1169,78.19,3.44,overcast clouds
361,Hazorasp,0,UZ,2022-07-17 17:52:45,10,41.3194,61.0742,84.04,16.06,clear sky
362,Buraydah,67,SA,2022-07-17 17:52:45,9,26.326,43.975,99.05,8.57,broken clouds
363,Dubbo,40,AU,2022-07-17 17:52:46,81,-32.25,148.6167,41.13,4.61,scattered clouds
364,Nantucket,100,US,2022-07-17 17:51:20,87,41.2835,-70.0995,82.51,10.36,overcast clouds
365,Bathsheba,20,BB,2022-07-17 17:52:46,78,13.2167,-59.5167,88.41,25.32,few clouds
366,Dunedin,93,NZ,2022-07-17 17:52:46,71,-45.8742,170.5036,52.39,10.6,overcast clouds
367,Vestmannaeyjar,20,IS,2022-07-17 17:52:47,87,63.4427,-20.2734,52.79,16.11,few clouds
368,Peleduy,100,RU,2022-07-17 17:48:54,77,59.6289,112.7406,56.16,3.49,overcast clouds
369,Sicuani,30,PE,2022-07-17 17:52:47,28,-14.2694,-71.2261,59.94,6.55,scattered clouds
370,Verkhnevilyuysk,100,RU,2022-07-17 17:52:48,98,63.4453,120.3167,61.12,3.91,overcast clouds
371,Punta De Piedra,82,VE,2022-07-17 17:53:48,70,7.6176,-71.4916,84.92,2.55,broken clouds
372,Linxia,100,CN,2022-07-17 17:53:49,72,35.6003,103.2064,59.58,0.63,overcast clouds
373,Abadan,0,IR,2022-07-17 17:53:49,16,30.3392,48.3043,103.95,4.61,clear sky
374,Vila Franca Do Campo,47,PT,2022-07-17 17:53:49,71,37.7167,-25.4333,70.21,5.91,scattered clouds
375,Waipawa,96,NZ,2022-07-17 17:53:50,72,-41.4122,175.5153,50.94,22.15,overcast clouds
376,Svetlogorsk,79,BY,2022-07-17 17:53:50,92,52.6333,29.7333,55.27,6.91,broken clouds
377,Comacchio,3,IT,2022-07-17 17:53:51,51,44.6975,12.1858,91.49,6.8,clear sky
378,Harnosand,93,SE,2022-07-17 17:53:51,57,62.6323,17.9379,60.82,6.35,overcast clouds
379,Paamiut,100,GL,2022-07-17 17:53:51,90,61.994,-49.6678,42.08,7.16,overcast clouds
380,Amahai,98,ID,2022-07-17 17:53:51,91,-3.3333,128.9167,76.68,8.28,overcast clouds
381,Killybegs,100,IE,2022-07-17 17:53:52,76,54.6333,-8.45,69.51,6.6,overcast clouds
382,Port Hardy,100,CA,2022-07-17 17:53:52,88,50.6996,-127.4199,55.58,8.05,light intensity drizzle
383,Abu Samrah,0,SY,2022-07-17 17:50:41,34,35.3029,37.1841,85.48,11.77,clear sky
384,Wanaka,100,NZ,2022-07-17 17:53:53,97,-44.7,169.15,42.12,5.99,moderate rain
385,Kahului,20,US,2022-07-17 17:52:29,68,20.8947,-156.47,80.83,13.0,few clouds
386,Batagay-Alyta,100,RU,2022-07-17 17:53:53,81,67.8006,130.4114,49.28,1.25,overcast clouds
387,Krasnyy Kut,0,RU,2022-07-17 17:53:54,51,50.95,46.9667,73.47,5.77,clear sky
388,Uyemskiy,20,RU,2022-07-17 17:53:54,63,64.4743,40.8524,66.25,2.24,few clouds
389,Berlevag,100,NO,2022-07-17 17:53:55,87,70.8578,29.0864,55.4,4.61,overcast clouds
390,Santiago Del Estero,0,AR,2022-07-17 17:53:55,22,-27.7951,-64.2615,64.49,15.08,clear sky
391,Walvis Bay,13,NA,2022-07-17 17:53:55,43,-22.9575,14.5053,68.83,10.85,few clouds
392,Vestmanna,100,FO,2022-07-17 17:53:55,93,62.1564,-7.1664,49.12,10.36,overcast clouds
393,Jaumave,6,MX,2022-07-17 17:53:56,27,23.4167,-99.3833,90.93,6.96,clear sky
394,Poso,99,ID,2022-07-17 17:53:56,87,-1.3959,120.7524,76.1,3.22,overcast clouds
395,Gigmoto,86,PH,2022-07-17 17:53:56,84,13.7796,124.39,80.13,2.33,overcast clouds
396,Basqal,0,AZ,2022-07-17 17:53:57,34,40.7552,48.391,75.33,8.25,clear sky
397,Yulara,19,AU,2022-07-17 17:53:58,26,-25.2406,130.9889,50.05,9.62,few clouds
398,Vieques,40,PR,2022-07-17 17:53:58,66,18.425,-65.8329,89.85,20.71,haze
399,Hibbing,1,US,2022-07-17 17:53:58,50,47.4272,-92.9377,82.0,5.39,clear sky
400,Nizhniy Baskunchak,32,RU,2022-07-17 17:53:59,34,48.2198,46.8311,82.94,16.22,scattered clouds
401,Laguna,0,US,2022-07-17 17:53:59,43,38.421,-121.4238,98.94,4.0,clear sky
402,Turtas,84,RU,2022-07-17 17:53:59,66,58.9417,69.1325,61.32,3.87,broken clouds
403,Wukari,100,NG,2022-07-17 17:54:00,77,7.85,9.7833,77.11,2.75,overcast clouds
404,Karratha,1,AU,2022-07-17 17:54:00,64,-20.7377,116.8463,65.75,6.11,clear sky
405,North Platte,0,US,2022-07-17 17:51:02,45,41.1239,-100.7654,87.69,4.61,clear sky
406,Nabire,100,ID,2022-07-17 17:54:00,97,-3.3667,135.4833,74.16,3.51,overcast clouds
407,Suez,0,EG,2022-07-17 17:54:01,41,29.9737,32.5263,82.29,13.18,clear sky
408,Mopti,64,ML,2022-07-17 17:54:01,45,14.6667,-4.0,89.96,3.85,broken clouds
409,San Roque,0,ES,2022-07-17 17:54:02,54,36.2107,-5.3842,79.63,13.8,clear sky
410,Chongwe,52,ZM,2022-07-17 17:54:02,52,-15.3292,28.682,57.69,6.51,broken clouds
411,Hami,8,CN,2022-07-17 17:54:02,23,42.8,93.45,83.25,4.12,clear sky
412,Jiblah,85,YE,2022-07-17 17:54:03,41,13.9216,44.1467,69.33,6.82,overcast clouds
413,Aykhal,100,RU,2022-07-17 17:50:36,97,66.0,111.5,49.08,2.35,overcast clouds
414,Rio Pardo De Minas,6,BR,2022-07-17 17:54:04,27,-15.6097,-42.5397,84.38,9.69,clear sky
415,Ucluelet,70,CA,2022-07-17 17:54:04,89,48.9329,-125.5528,61.11,1.01,broken clouds
416,Pevek,100,RU,2022-07-17 17:54:04,94,69.7008,170.3133,31.03,35.19,light snow
417,Iqaluit,100,CA,2022-07-17 17:55:05,87,63.7506,-68.5145,46.13,9.22,light rain
418,Faanui,62,PF,2022-07-17 17:55:05,72,-16.4833,-151.75,76.59,19.1,light rain
419,Mago,100,RU,2022-07-17 17:55:06,72,53.2514,140.1822,57.99,4.45,overcast clouds
420,Katangli,100,RU,2022-07-17 17:55:06,92,51.7102,143.2326,51.66,15.64,overcast clouds
421,Fare,78,PF,2022-07-17 17:55:07,70,-16.7,-151.0167,76.44,17.85,light rain
422,Broome,30,US,2022-07-17 17:55:08,51,42.2506,-75.833,89.02,4.0,scattered clouds
423,Shubarshi,0,KZ,2022-07-17 17:55:08,27,48.5872,57.1869,84.07,7.36,clear sky
424,Bolshoy Lug,42,RU,2022-07-17 17:55:08,90,52.0779,104.0919,55.58,3.6,scattered clouds
425,Lubango,4,AO,2022-07-17 17:55:09,35,-14.9172,13.4925,59.22,4.05,clear sky
426,Mosjoen,75,NO,2022-07-17 17:55:09,87,65.836,13.1908,53.71,3.44,broken clouds
427,Banda Aceh,84,ID,2022-07-17 17:54:57,81,5.5577,95.3222,79.74,4.59,broken clouds
428,Dukat,100,RU,2022-07-17 17:55:10,93,62.55,155.55,50.83,4.74,light rain
429,Madaoua,88,NE,2022-07-17 17:55:10,50,14.073,5.96,86.54,14.65,overcast clouds
430,Geraldton,40,AU,2022-07-17 17:55:10,94,-28.7667,114.6,54.01,8.05,scattered clouds
431,Warmbad,8,NA,2022-07-17 17:55:11,24,-28.45,18.7333,67.84,10.63,clear sky
432,Idaho Falls,23,US,2022-07-17 17:54:01,11,43.4666,-112.0341,97.63,11.61,few clouds
433,Masuguru,88,TZ,2022-07-17 17:55:11,44,-11.3667,38.4167,78.04,5.55,overcast clouds
434,Wamba,100,NG,2022-07-17 17:55:12,92,8.9333,8.6,72.07,2.15,overcast clouds
435,Pemba,21,MZ,2022-07-17 17:55:12,76,-12.974,40.5178,74.16,12.64,light rain
436,Port Moresby,23,PG,2022-07-17 17:52:04,89,-9.4431,147.1797,74.41,4.38,few clouds
437,Nadym,52,RU,2022-07-17 17:55:13,65,65.5333,72.5167,58.35,10.96,broken clouds
438,Stykkisholmur,88,IS,2022-07-17 17:55:14,79,65.0757,-22.7297,52.41,5.57,overcast clouds
439,Kefamenanu,82,ID,2022-07-17 17:55:15,89,-9.4467,124.4781,65.01,3.47,broken clouds
440,Hervey Bay,100,AU,2022-07-17 17:54:58,76,-25.2986,152.8535,61.99,5.75,overcast clouds
441,Wetaskiwin,88,CA,2022-07-17 17:55:15,71,52.9668,-113.3687,66.67,3.36,overcast clouds
442,Olavarria,24,AR,2022-07-17 17:55:16,46,-36.8927,-60.3225,55.02,19.48,few clouds
443,Ponta Delgada,75,PT,2022-07-17 17:55:17,88,37.7333,-25.6667,70.52,17.27,broken clouds
444,Novikovo,97,RU,2022-07-17 17:55:17,72,51.1537,37.8879,61.02,5.23,overcast clouds
445,Khuzhir,27,RU,2022-07-17 17:55:17,84,53.1939,107.3397,52.14,1.23,scattered clouds
446,Nuevo Laredo,0,MX,2022-07-17 17:50:25,30,27.4763,-99.5164,97.07,14.97,clear sky
447,Ganzhou,95,CN,2022-07-17 17:55:18,82,28.8184,115.4327,78.57,2.1,overcast clouds
448,Naze,100,JP,2022-07-17 17:55:18,84,28.3667,129.4833,79.72,16.4,overcast clouds
449,Emerald,54,AU,2022-07-17 17:55:19,80,-23.5333,148.1667,57.34,5.99,broken clouds
450,Marystown,100,CA,2022-07-17 17:55:19,68,47.1666,-55.1483,69.03,11.79,overcast clouds
451,Portland,75,US,2022-07-17 17:50:46,55,45.5234,-122.6762,72.81,8.05,broken clouds
452,Slave Lake,75,CA,2022-07-17 17:54:05,68,55.2834,-114.769,66.18,5.75,broken clouds
453,Escanaba,0,US,2022-07-17 17:55:20,61,45.7453,-87.0646,85.51,5.75,clear sky
454,Noumea,44,NC,2022-07-17 17:55:21,99,-22.2763,166.4572,72.0,7.81,scattered clouds
455,Cradock,4,ZA,2022-07-17 17:55:21,35,-32.1642,25.6192,58.59,10.09,clear sky
456,Saint-Joseph,64,RE,2022-07-17 17:55:21,76,-21.3667,55.6167,66.58,17.13,light rain
457,Cascais,20,PT,2022-07-17 17:51:52,61,38.6979,-9.4215,80.62,13.8,few clouds
458,Portree,100,GB,2022-07-17 17:55:22,88,57.4129,-6.1942,62.53,4.41,overcast clouds
459,Muskegon,40,US,2022-07-17 17:55:22,67,43.3,-86.1334,80.94,8.05,scattered clouds
460,Kirakira,27,SB,2022-07-17 17:56:23,83,-10.4544,161.9205,79.54,10.51,scattered clouds
461,Sao Filipe,31,CV,2022-07-17 17:56:24,79,14.8961,-24.4956,76.1,15.32,scattered clouds
462,Caxito,82,AO,2022-07-17 17:56:24,82,-8.5785,13.6643,70.2,7.31,broken clouds
463,Tari,94,NG,2022-07-17 17:56:24,68,12.4086,4.4914,81.95,7.99,overcast clouds
464,Garmsar,0,IR,2022-07-17 17:56:24,14,35.2182,52.3409,93.38,8.43,clear sky
465,Vila,21,PT,2022-07-17 17:56:25,45,42.0304,-8.1588,79.7,5.73,few clouds
466,Phetchabun,41,TH,2022-07-17 17:56:25,89,16.25,101.0833,78.69,2.62,scattered clouds
467,Olden,91,NO,2022-07-17 17:56:26,83,61.8364,6.8064,61.54,7.09,overcast clouds
468,Alofi,24,NU,2022-07-17 17:56:26,94,-19.0595,-169.9187,71.49,5.75,few clouds
469,Yerbogachen,93,RU,2022-07-17 17:56:26,78,61.2767,108.0108,57.4,2.59,overcast clouds
470,Boyolangu,82,ID,2022-07-17 17:56:27,92,-8.1181,111.8935,72.48,3.11,broken clouds
471,Cabo San Lucas,11,MX,2022-07-17 17:52:16,59,22.8909,-109.9124,92.61,6.02,few clouds
472,Repatriacion,17,PY,2022-07-17 17:56:27,49,-25.5333,-55.95,60.93,4.12,few clouds
473,Uvat,70,RU,2022-07-17 17:56:28,69,59.1433,68.8953,59.7,3.74,broken clouds
474,Ler,95,SS,2022-07-17 17:56:28,71,8.3018,30.1418,78.21,2.89,overcast clouds
475,Bocana De Paiwas,56,NI,2022-07-17 17:56:29,80,12.7857,-85.1227,81.23,13.35,broken clouds
476,Szihalom,77,HU,2022-07-17 17:56:29,25,47.7667,20.4833,74.75,7.85,broken clouds
477,Labuhan,100,ID,2022-07-17 17:53:03,86,-6.8844,112.2051,77.34,12.28,overcast clouds
478,Itaituba,40,BR,2022-07-17 17:56:30,49,-4.2761,-55.9836,95.16,9.22,scattered clouds
479,Sartell,75,US,2022-07-17 17:52:32,66,45.6216,-94.2069,83.32,1.99,broken clouds
480,Talcahuano,100,CL,2022-07-17 17:56:30,93,-36.7167,-73.1167,51.48,9.22,overcast clouds
481,Mandalgovi,91,MN,2022-07-17 17:56:30,34,45.7625,106.2708,67.78,8.97,overcast clouds
482,Pasco,52,US,2022-07-17 17:54:11,66,28.292,-82.4165,92.01,1.99,broken clouds
483,Adelaide,40,AU,2022-07-17 17:56:23,87,-34.9333,138.6,49.32,3.44,scattered clouds
484,Sala,75,MA,2022-07-17 17:56:31,78,34.0389,-6.8166,75.88,5.75,broken clouds
485,Poum,33,NC,2022-07-17 17:56:31,73,-20.2333,164.0167,72.93,18.54,scattered clouds
486,Airai,31,TL,2022-07-17 17:56:32,84,-8.9266,125.4092,53.1,2.51,scattered clouds
487,Saint-Augustin,100,CA,2022-07-17 17:56:32,72,51.226,-58.6502,66.04,19.3,overcast clouds
488,Mount Pleasant,0,US,2022-07-17 17:56:32,80,32.7941,-79.8626,87.31,9.22,clear sky
489,Hohhot,0,CN,2022-07-17 17:56:33,37,40.8106,111.6522,66.49,6.71,clear sky
490,San Vicente,43,AR,2022-07-17 17:56:33,48,-26.6167,-54.1333,58.05,3.74,scattered clouds
491,Gazojak,0,TM,2022-07-17 17:56:33,10,41.1875,61.4036,96.6,16.93,clear sky
492,Khovu-Aksy,94,RU,2022-07-17 17:56:34,82,51.1333,93.6,56.98,1.9,overcast clouds
493,San Cristobal,78,VE,2022-07-17 17:56:34,58,7.7669,-72.225,80.78,7.31,broken clouds
494,Payson,0,US,2022-07-17 17:56:32,29,40.0444,-111.7321,96.55,1.99,clear sky
495,Douglas,40,US,2022-07-17 17:56:34,64,41.3,-96.167,84.51,5.75,scattered clouds
496,Mamlyutka,100,KZ,2022-07-17 17:56:35,95,54.9375,68.5394,61.65,6.96,light rain
497,Chulym,2,RU,2022-07-17 17:56:35,90,55.0997,80.9572,52.5,7.63,clear sky
498,Aksu,0,CN,2022-07-17 17:56:35,28,41.1231,80.2644,80.02,10.25,clear sky
499,Cartagena,75,CO,2022-07-17 17:56:36,70,10.3997,-75.5144,87.42,10.36,broken clouds
500,Hovd,71,MN,2022-07-17 17:56:36,37,48.0056,91.6419,67.6,9.31,broken clouds
501,Persianovskiy,0,RU,2022-07-17 17:56:36,47,47.5137,40.1075,84.56,6.71,clear sky
502,Kommunar,98,RU,2022-07-17 17:56:37,93,59.6206,30.39,58.55,6.17,overcast clouds
503,Soyo,93,AO,2022-07-17 17:56:37,84,-6.1349,12.3689,71.19,9.69,overcast clouds
504,Evensk,100,RU,2022-07-17 17:56:38,97,61.95,159.2333,52.83,2.8,light rain
505,Yashkul,30,RU,2022-07-17 17:56:38,27,46.1711,45.3435,88.81,19.6,scattered clouds
506,Hauterive,39,FR,2022-07-17 17:56:38,34,46.0901,3.4459,86.76,4.63,scattered clouds
507,Manchester,90,GB,2022-07-17 18:05:07,34,53.4809,-2.2374,87.58,6.91,overcast clouds
508,Rock Springs,0,US,2022-07-17 18:01:06,23,41.5875,-109.2029,91.24,1.99,clear sky
509,Izumo,96,JP,2022-07-17 18:05:30,83,35.3667,132.7667,75.25,10.45,overcast clouds
510,Creel,89,MX,2022-07-17 18:05:31,40,27.75,-107.6333,74.08,8.97,overcast clouds
511,Lorengau,90,PG,2022-07-17 18:05:31,80,-2.0226,147.2712,81.5,9.71,heavy intensity rain
512,Zaltan,0,LY,2022-07-17 18:05:31,67,32.947,11.8665,80.35,16.33,clear sky
513,Invermere,1,CA,2022-07-17 18:05:32,37,50.5167,-116.0354,77.36,5.46,clear sky
514,Grants,24,US,2022-07-17 18:05:33,28,35.1473,-107.8514,84.43,6.91,few clouds
515,Lesnoye,95,RU,2022-07-17 18:05:33,73,58.2841,35.5158,59.18,2.59,overcast clouds
516,Linhares,68,BR,2022-07-17 18:02:34,55,-19.3911,-40.0722,80.51,6.93,broken clouds
517,Kathmandu,75,NP,2022-07-17 18:03:01,83,27.7167,85.3167,75.42,3.44,broken clouds
518,Tupaciguara,19,BR,2022-07-17 18:05:33,24,-18.5922,-48.705,86.31,7.34,few clouds
519,Port Augusta,47,AU,2022-07-17 18:05:34,86,-32.5,137.7667,46.83,5.14,scattered clouds
520,Viedma,42,AR,2022-07-17 18:05:34,36,-40.8135,-62.9967,54.77,28.5,scattered clouds
521,Necochea,6,AR,2022-07-17 18:02:24,38,-38.5473,-58.7368,56.84,18.88,clear sky
522,Kalmunai,100,LK,2022-07-17 18:05:34,81,7.4167,81.8167,81.84,2.86,overcast clouds
523,Samdrup Jongkhar,68,BT,2022-07-17 18:05:35,93,26.9167,91.6167,73.18,3.49,broken clouds
524,Muros,74,ES,2022-07-17 18:05:35,77,42.7762,-9.0603,84.16,2.35,broken clouds
